serial,dataset_name,method,model_name_extractor,extractor_layer,n_cluster_ratio,acc_max,lr_acc_max,acc_mean,abs_dif_acc_mean,rel_dif_acc_mean,acc_std,abs_dif_acc_std,rel_dif_acc_std,ada_ratio,abs_dif_ada,rel_dif_ada,cva,abs_dif_cva,rel_dif_cva
32,aircraft,hideit3_base_patch16_224.fb_in1k,,,,90.22,0.01,77.814,0.0,0.0,23.6407,0.0,0.0,30.380996881365974,0.0,0.0,-70.6181967709847,0.0,0.0
32,cars,hideit3_base_patch16_224.fb_in1k,,,,91.97,0.01,78.04,0.0,0.0,27.9983,0.0,0.0,35.876810154424184,0.0,0.0,-83.63601983199364,0.0,0.0
32,cub,hideit3_base_patch16_224.fb_in1k,,,,87.81,0.01,76.452,0.0,0.0,18.6982,0.0,0.0,24.45740474330535,0.0,0.0,-55.84995117562236,0.0,0.0
32,soylocal,hideit3_base_patch16_224.fb_in1k,,,,48.5,5e-05,30.4444,0.0,0.0,18.0603,0.0,0.0,59.32200286278019,0.0,0.0,-53.58754258604477,0.0,0.0
32,aircraft,hideit3_base_patch16_224.fb_in22k_ft_in1k,,,,89.95,0.01,76.202,0.0,0.0,22.1054,0.0,0.0,29.00890364899617,0.0,0.0,-66.02600523933422,0.0,0.0
32,cars,hideit3_base_patch16_224.fb_in22k_ft_in1k,,,,90.56,0.01,73.591,0.0,0.0,30.9624,0.0,0.0,42.073671814597446,0.0,0.0,-92.46657075709524,0.0,0.0
32,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,,,,90.18,0.01,76.836,0.0,0.0,21.0371,0.0,0.0,27.37924064543156,0.0,0.0,-62.83754762051706,0.0,0.0
32,soylocal,hideit3_base_patch16_224.fb_in22k_ft_in1k,,,,58.3333,5e-06,32.1,0.0,0.0,20.4026,0.0,0.0,63.55957682827095,0.0,0.0,-60.57225764946917,0.0,0.0
32,aircraft,hideit_base_patch16_224.fb_in1k,,,,90.76,0.01,78.678,0.0,0.0,20.5644,0.0,0.0,26.137363997033678,0.0,0.0,-61.43169209678812,0.0,0.0
32,cars,hideit_base_patch16_224.fb_in1k,,,,92.04,0.03,80.43,0.0,0.0,24.033,0.0,0.0,29.880686384667182,0.0,0.0,-71.80030131371679,0.0,0.0
32,cub,hideit_base_patch16_224.fb_in1k,,,,88.66,0.03,78.668,0.0,0.0,13.399,0.0,0.0,17.032308661506068,0.0,0.0,-40.026606646885725,0.0,0.0
32,soylocal,hideit_base_patch16_224.fb_in1k,,,,51.8333,0.01,35.9444,0.0,0.0,15.8968,0.0,0.0,44.22599370818517,0.0,0.0,-47.24808853624659,0.0,0.0
32,aircraft,hiresnet50.a1_in1k,,,,91.96,0.0005,89.269,0.0,0.0,2.1427,0.0,0.0,2.4002855411974937,0.0,0.0,-6.404129843902797,0.0,0.0
32,cars,hiresnet50.a1_in1k,,,,92.65,0.0005,90.5811,0.0,0.0,1.9044,0.0,0.0,2.102380662742034,0.0,0.0,-5.692055485663208,0.0,0.0
32,cub,hiresnet50.a1_in1k,,,,85.71,0.0001,83.813,0.0,0.0,1.8524,0.0,0.0,2.210127488898546,0.0,0.0,-5.53502118192263,0.0,0.0
32,soylocal,hiresnet50.a1_in1k,,,,53.5,0.0001,32.25,0.0,0.0,13.9078,0.0,0.0,43.125002205223176,0.0,0.0,-41.29220254900185,0.0,0.0
32,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,,,,92.77,0.01,90.58,0.0,0.0,1.9579,0.0,0.0,2.1615224616932176,0.0,0.0,-5.8521059127882165,0.0,0.0
32,cars,hiresnet50.fb_ssl_yfcc100m_ft_in1k,,,,93.58,0.01,89.402,0.0,0.0,5.0444,0.0,0.0,5.642406685337768,0.0,0.0,-15.076849207623638,0.0,0.0
32,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,,,,87.23,0.01,81.633,0.0,0.0,6.2074,0.0,0.0,7.604042299660348,0.0,0.0,-18.546183128448597,0.0,0.0
32,soylocal,hiresnet50.fb_ssl_yfcc100m_ft_in1k,,,,57.1667,5e-05,32.0667,0.0,0.0,21.5233,0.0,0.0,67.12058295719292,0.0,0.0,-63.89882182348083,0.0,0.0
32,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,,,,92.95,0.01,90.232,0.0,0.0,2.7784,0.0,0.0,3.0791604107825195,0.0,0.0,-8.304372461464023,0.0,0.0
32,cars,hiresnet50.fb_swsl_ig1b_ft_in1k,,,,93.69,0.01,89.094,0.0,0.0,6.6905,0.0,0.0,7.509481827431146,0.0,0.0,-19.996398399720203,0.0,0.0
32,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,,,,87.37,0.01,81.129,0.0,0.0,7.0347,0.0,0.0,8.670953388051137,0.0,0.0,-21.017263788695505,0.0,0.0
32,soylocal,hiresnet50.fb_swsl_ig1b_ft_in1k,,,,54.8333,5e-05,26.4333,0.0,0.0,19.653,0.0,0.0,74.34945374060004,0.0,0.0,-58.215592539108336,0.0,0.0
32,aircraft,hiresnet50.gluon_in1k,,,,92.17,0.03,89.929,0.0,0.0,1.5099,0.0,0.0,1.678995619273425,0.0,0.0,-4.512921955176462,0.0,0.0
32,cars,hiresnet50.gluon_in1k,,,,93.27,0.03,90.793,0.0,0.0,2.7517,0.0,0.0,3.030738787448574,0.0,0.0,-8.224788613990066,0.0,0.0
32,cub,hiresnet50.gluon_in1k,,,,85.48,0.01,81.578,0.0,0.0,4.4521,0.0,0.0,5.457503971544383,0.0,0.0,-13.301792730003989,0.0,0.0
32,soylocal,hiresnet50.gluon_in1k,,,,59.3333,0.0001,33.45,0.0,0.0,20.8487,0.0,0.0,62.32786398406481,0.0,0.0,-61.9227328681684,0.0,0.0
32,aircraft_baseline,hiresnet50.in1k_mocov3,,,,92.6793,0.0001,90.9661,0.0,0.0,1.4327,0.0,0.0,1.575024664090497,0.0,0.0,-4.282465758750171,0.0,0.0
32,cars_baseline,hiresnet50.in1k_mocov3,,,,93.6824,0.0001,92.6216,0.0,0.0,0.6829,0.0,0.0,0.7373337995617737,0.0,0.0,-2.041417085888686,0.0,0.0
32,cub_baseline,hiresnet50.in1k_mocov3,,,,85.6231,0.03,83.5899,0.0,0.0,2.3789,0.0,0.0,2.845878864369851,0.0,0.0,-7.108144809427301,0.0,0.0
32,soylocal,hiresnet50.in1k_mocov3,,,,57.3333,0.0001,43.0667,0.0,0.0,14.1564,0.0,0.0,32.87080313229934,0.0,0.0,-42.14036304144713,0.0,0.0
32,aircraft_baseline,hiresnet50.in1k_spark,,,,90.5791,5e-05,87.3837,0.0,0.0,2.6284,0.0,0.0,3.007849921063616,0.0,0.0,-7.855036764626669,0.0,0.0
32,cars_baseline,hiresnet50.in1k_spark,,,,91.8418,0.01,87.3896,0.0,0.0,4.674,0.0,0.0,5.348403742265812,0.0,0.0,-13.96836668639408,0.0,0.0
32,cub_baseline,hiresnet50.in1k_spark,,,,77.6666,5e-05,71.2427,0.0,0.0,7.5846,0.0,0.0,10.646168990839133,0.0,0.0,-22.64738024159847,0.0,0.0
32,soylocal,hiresnet50.in1k_spark,,,,33.1667,1e-05,13.65,0.0,0.0,9.6566,0.0,0.0,70.7442200417118,0.0,0.0,-28.26233712992987,0.0,0.0
32,aircraft_baseline,hiresnet50.in1k_supcon,,,,93.3093,0.03,91.3081,0.0,0.0,2.128,0.0,0.0,2.33061009025364,0.0,0.0,-6.360802672920168,0.0,0.0
32,cars_baseline,hiresnet50.in1k_supcon,,,,94.1798,0.03,91.2983,0.0,0.0,4.1116,0.0,0.0,4.503430996720563,0.0,0.0,-12.28963756815748,0.0,0.0
32,cub_baseline,hiresnet50.in1k_supcon,,,,86.5205,0.01,81.0252,0.0,0.0,6.2324,0.0,0.0,7.691981415560079,0.0,0.0,-18.620412471199977,0.0,0.0
32,soylocal,hiresnet50.in1k_supcon,,,,55.5,5e-05,28.7,0.0,0.0,19.6112,0.0,0.0,68.33152353861581,0.0,0.0,-58.15014703081911,0.0,0.0
32,aircraft_baseline,hiresnet50.in1k_swav,,,,92.4092,0.0001,90.7651,0.0,0.0,1.5773,0.0,0.0,1.7377881024995372,0.0,0.0,-4.714535882031136,0.0,0.0
32,cars_baseline,hiresnet50.in1k_swav,,,,93.6326,0.0001,92.5333,0.0,0.0,0.6656,0.0,0.0,0.7193002354165862,0.0,0.0,-1.98958308449183,0.0,0.0
32,cub_baseline,hiresnet50.in1k_swav,,,,86.417,5e-05,84.7877,0.0,0.0,2.1724,0.0,0.0,2.5622007552467947,0.0,0.0,-6.491672799037146,0.0,0.0
32,soylocal,hiresnet50.in1k_swav,,,,63.5,0.0001,46.95,0.0,0.0,15.488,0.0,0.0,32.98823297886028,0.0,0.0,-46.13404382093611,0.0,0.0
32,aircraft_baseline,hiresnet50.in21k_miil,,,,92.9793,0.0001,90.7921,0.0,0.0,1.5445,0.0,0.0,1.7010884290514487,0.0,0.0,-4.61634981783489,0.0,0.0
32,cars_baseline,hiresnet50.in21k_miil,,,,93.558,0.0001,92.3753,0.0,0.0,0.6278,0.0,0.0,0.6796578618201455,0.0,0.0,-1.8767117956663504,0.0,0.0
32,cub_baseline,hiresnet50.in21k_miil,,,,88.6779,0.01,86.2392,0.0,0.0,2.916,0.0,0.0,3.38131627684695,0.0,0.0,-8.714249185889082,0.0,0.0
32,soylocal,hiresnet50.in21k_miil,,,,57.8333,0.0001,37.4667,0.0,0.0,14.2471,0.0,0.0,38.02610135967029,0.0,0.0,-42.36106930945244,0.0,0.0
32,aircraft,hiresnet50.tv2_in1k,,,,92.35,0.03,90.73,0.0,0.0,1.1922,0.0,0.0,1.3140359429241748,0.0,0.0,-3.563534073616069,0.0,0.0
32,cars,hiresnet50.tv2_in1k,,,,93.0,0.0001,91.42,0.0,0.0,1.346,0.0,0.0,1.4723325736334525,0.0,0.0,-4.023295990710771,0.0,0.0
32,cub,hiresnet50.tv2_in1k,,,,86.8,0.01,83.351,0.0,0.0,3.3941,0.0,0.0,4.072042127394418,0.0,0.0,-10.141543079539622,0.0,0.0
32,soylocal,hiresnet50.tv2_in1k,,,,58.3333,0.0001,33.6,0.0,0.0,21.0339,0.0,0.0,62.601057694484105,0.0,0.0,-62.47583679877784,0.0,0.0
32,aircraft,hiresnet50.tv_in1k,,,,92.71,0.03,90.817,0.0,0.0,1.3335,0.0,0.0,1.4682828231789484,0.0,0.0,-3.985668406347487,0.0,0.0
